Name,Type,Address,Entity,Canton,Municipality,Latitude,Longitude,Phone,Email,Url
"Druga osnovna škola","Elementary","Zahum bb","FBiH","USK","","44.885751","16.160608","38737472066","druga_osnovna_skola@hotmail.com",""
"OŠ 'Jezerski'","Elementary","Jezerski bb","FBiH","USK","","44.976092","16.09199","38737481063","osjezerski@hotmail.com",""
"OŠ Otoka","Elementary","Otoških heroja bb","FBiH","USK","","44.962609","16.181094","38737477003","juotoka@bih.net.ba",""
"OŠ Ahmet Hromadžić","Elementary","V Korpusa bb","FBiH","USK","","44.552688","16.368356","38737881047","skola.bp@bih.net.bos.buzim@bih.net.ba",""
"OŠ Bužim","Elementary","Generala Izeta Nanića 35","FBiH","USK","","45.063648","16.028758","38737410114","os.buzim@bih.net.ba",""
"OŠ Konjodor","Elementary","Konjodor bb","FBiH","USK","","45.005641","16.0289","38737425089","os_konjodor@hotmail.com",""
"OŠ Mirsad Salkić","Elementary","Čava bb","FBiH","USK","Bužim","45.027206","16.092354","38737423265","osmirsad.salkic@gmail.com","https://oscava.com/"
"OŠ Cazin I","Elementary","Hasana Mujezinovića","FBiH","USK","","44.96396","15.937528","38737514221","osnovna.skola.cazin.1@gmail.com",""
"OŠ Cazin II","Elementary","Ćuprija bb","FBiH","USK","","44.967161","15.925122","38737539032","oscazin2@gmail.com",""
"OŠ Ćoralići","Elementary","Ćoralići bb","FBiH","USK","","44.982997","15.883709","38737536598","juoscoralici@gmail.com",""
"OŠ Gornja Koprivna","Elementary","Gornja Koprivna bb","FBiH","USK","","45.01093","15.954915","38737550673","os.gornjakoprivna@bih.net.ba",""
"OŠ Liskovac","Elementary","Liskovac bb Pećigrad","FBiH","USK","","45.04447","15.846904","38737551008","mirsada.beganovic@hotmail.com",""
"OŠ Ostrožac","Elementary","Ostrožac bb","FBiH","USK","","44.908346","15.93171","38737531159","juosostrozac@hotmail.com",""
"OŠ Pećigrad","Elementary","Pećigrad bb","FBiH","USK","","45.053939","15.89726","38737540204","ospecigrad@hotmail.com",""
"OŠ Skokovi","Elementary","Skokovi bb","FBiH","USK","","45.029848","15.915172","38737547302","os.skokovi@gmail.com",""
"OŠ Stijena","Elementary","Stijena bb","FBiH","USK","","44.943729","16.020051","38737543536","osstijena@hotmail.com",""
"OŠ Šturlić","Elementary","Šturlić bb","FBiH","USK","","45.058561","15.782533","38737555002","os.sturlic@gmail.com",""
"OŠ Tržačka Raštela","Elementary","Tržačka Raštela bb","FBiH","USK","","44.975897","15.78447","38737520033","juosrastela1@hotmail.com",""
"OŠ Ključ","Elementary","Kulina bana bb","FBiH","USK","","44.53332","16.77713","38737660127","os.kljuc@bih.net.ba",""
"OŠ Velagić","Elementary","Velagići bb","FBiH","USK","","44.559153","16.723689","38737647712","ju.os.velagici@gmail.com",""
"OŠ Sanica","Elementary","Sanica","FBiH","USK","","44.615467","16.642678","38737671008","skola.sanica@hotmail.com",""
"Prva osnovna škola","Elementary","Ibrahima Mršljaka 27","FBiH","USK","","45.185166","15.80441","38737773811","prvaosnovnaskola.vk@gmail.com",""
"OŠ 25. Novembar","Elementary","Bihaćkih brigada 7","FBiH","USK","","45.183053","15.811749","38737770208","os.25.novembar@bih.net.ba",""
"OŠ Crvarevac","Elementary","Crvarevac, Zborište bb","FBiH","USK","","45.128627","15.992269","38737725632","juos.crvarevac@yahoo.se",""
"OŠ Donja Vidovska","Elementary","Donja Vidovska","FBiH","USK","","45.128313","15.815685","38737723331","os.donjavidovska@hotmail.com",""
"OŠ Sead Ćehić","Elementary","Grahovo, Mala Kladuša","FBiH","USK","Velika Kladuša","45.141381","15.842332","38737720504","osseadcehic@hotmail.com",""
"OŠ Podzvizd","Elementary","Podzvizd bb","FBiH","USK","","45.18082","15.873527","38737718923","podzvizd@bih.net.ba",""
"OŠ Fadil Bilal","Elementary","Šumatac bb","FBiH","USK","Velika Kladuša","45.097419","15.858521","38737713448","os.fadilbilal@bih.net.ba",""
"OŠ Todorovska Slapnica","Elementary","Todorovska slapnica bb","FBiH","USK","","45.129923","15.909253","38737728388","os.todslapnica@bih.net.ba",""
"OŠ Todorovo","Elementary","Todorovo bb","FBiH","USK","","45.084282","15.92986","38737716858","os_todorovo@hotmail.com",""
"OŠ 1. Mart","Elementary","Vrnograč bb","FBiH","USK","","45.16342","15.954978","38737710481","os1mart.vrnograc@gmail.com",""
"OŠ 5. Oktobar","Elementary","Naselje 17, Viteške bb","FBiH","USK","","44.768872","16.655601","38737686172","oss.5.oktobar@bih.net.ba",""
"OŠ Hasan Kikić","Elementary","Ključka 23","FBiH","USK","Sanski Most","44.763475","16.668178","38737685271","hasankikic_sa@hotmail.com",""
"OŠ Prva sanska škola","Elementary","Banjalučka bb","FBiH","USK","","44.768522","16.673879","38737689437","os.prvasanskaskola@hotmail.com",""
"OŠ Mahala","Elementary","Hamzibegova mahala bb","FBiH","USK","","44.75623","16.668927","38737681989","os.mahala@gmail.com",""
"OŠ Skender Kulenović","Elementary","Donji kamengrad bb","FBiH","USK","","44.787172","16.574918","38737695040","skulenovic@live.com",""
"OŠ Fajtovci","Elementary","Fajtovci","FBiH","USK","","44.79045","16.51349","38737698404","sekretar@osfajtovci.com",""
"OŠ Vrhpolje","Elementary","Vrhpolje bb","FBiH","USK","","44.685326","16.735685","38737692809","vrhpolje.skola@gmail.com",""
"Osnovna muzička škola 'Avdo Smailović'","Elementary","Seada Sofovića Sofe bb","FBiH","BPK","","43.667971","18.97571","38738222422","muzicka.gorazde@gmail.com",""
"Osnovna škola 'Prača'","Elementary","Trg Kemala Keme Hrve 1","FBiH","BPK","","43.76259","18.763757","38738799104","juospraca@bih.net.ba",""
"Osnovna škola 'Hasan Turčalo Brzi'","Elementary","Omladinska 1","FBiH","BPK","","43.639995","18.816293","3873824022","osbrzi@bih.net.ba",""
"Osnovna škola 'Fahrudin Fahro Baščelija'","Elementary","","FBiH","BPK","Goražde","43.664339","18.972435","38738240750","juosffb@bih.net.ba",""
"Osnovna škola 'Husein ef. Đozo'","Elementary","Seada Sofovića Sofe 4","FBiH","BPK","Goražde","43.668007","18.975281","38738221215","oshed@bih.net.ba","http://oshed.com.ba/"
"Osnovna škola 'Mehmedalija Mak Dizdar'","Elementary","","FBiH","BPK","","43.626841","18.958362","38738230553","mak000@bih.net.ba",""
"Osnovna škola 'Mehmedalija Mak Dizdar'","Elementary","","FBiH","BPK","","43.618621","18.912935","38738230553","mak000@bih.net.ba",""
"Osnovna škola 'Ustikolina'","Elementary","","FBiH","BPK","","43.581596","18.790197","38738518139","os_ustikolina@hotmail.com",""
"Osnovna škola 'Mehmedalija Mak Dizdar'","Elementary","","FBiH","BPK","","43.665531","18.886515","38738825163","mak000@bih.net.ba",""
"Osnovna škola Marka Marulića - Ljubuški","Elementary","Zrinsko-frankopanska bb","FBiH","ZHK","","43.196112","17.543845","38739833724","os.marko.marulic.ljubuski@tel.net.ba","http://os-markamarulica.info/"
"Osnovna škola Ivane Brlić Mažuranić Ljubuški","Elementary","Gračine, Humac I","FBiH","ZHK","","43.182619","17.526955","38739831315","oshumac@tel.net.ba",""
"Osnovna škola Tina Ujevića - Vitina","Elementary","Vitina bb","FBiH","ZHK","","43.239555","17.480938","38739841651","os.vitina@tel.net.ba",""
"Osnovna škola Ante Brune Bušića - Rakitno","Elementary","Poklečani bb","FBiH","ZHK","","43.549905","17.42871","38739692410","os.abb@rakitno.net",""
"Osnovna škola Franica Dall'era - Vir","Elementary","Mečet bb","FBiH","ZHK","","43.52391","17.204688","38739691291","os.vir@tel.net.ba",""
"Osnovna škola Ivana Mažuranića- Posušje","Elementary","Šimuna Čuture 16","FBiH","ZHK","","43.472142","17.330803","38739681023","o.s.posusje@tel.net.ba",""
"Osnovna škola Ruđera Boškovića -Grude","Elementary","Ivana Alilovića bb","FBiH","ZHK","","43.3694","17.415917","38739662329","os.grude@tel.net",""
"Osnovna škola Antuna Branka i Stanislava Šimića - Drinovci","Elementary","Središte 203","FBiH","ZHK","","43.360839","17.322715","38739672520","osdrinovci@gmail.com",""
"Osnovna škola fra. Stipana Vrljića - Sovići","Elementary","","FBiH","ZHK","","43.405752","17.322056","38739670062","os.sovici@tel.net.ba",""
"Prva osnovna škola - Široki Brijeg","Elementary","Augusta Šenoe 6","FBiH","ZHK","","43.377612","17.586251","38739703359","prvaosnovnaskola.sbrijeg@gmail.com",""
"Druga osnovna škola - Široki Brijeg","Elementary","","FBiH","ZHK","","43.378375","17.604844","38739704590","druga.ossb@yahoo.com",""
"Osnovna škola Kočerin","Elementary","Kočerin bb","FBiH","ZHK","","43.389618","17.484661","38739711213","oskocerin@gmail.com","www.os-kocerin.com"
"Osnovna škola Biograci","Elementary","Biograci bb","FBiH","ZHK","","43.323011","17.674317","38739713417","os.biograci@wic.ba",""
"Osnovna škola Vranić","Elementary","Vranić bb","FBiH","ZHK","","43.42953","17.409632","38739694355","osnovnaskolavranic@gmail.com ",""
"JU OŠ Banovići","Elementary","Patriotske lige 8","FBiH","TK","Banovići","44.404569","18.525017","38735876214","os.banovici@montk.gov.ba","https://juosbanovici.weebly.com/"
"JU OŠ 'Grivice'","Elementary","Božićka Banovića 4","FBiH","TK","Banovići","44.40847","18.526421","38735871150","juos.grivice@bih.net.ba","www.grivice.com"
"JU OŠ 'Seona' Aljkovići","Elementary","Aljkovići bb","FBiH","TK","Banovići","44.43451","18.377131","38735883440","os.seona@bih.net.ba",""
"JU OŠ 'Banovići Selo'","Elementary","Banovići Selo bb","FBiH","TK","Banovići","44.405161","18.443896","38735872105","banovici.s.s@bih.net.ba","www.skola-banovici-selo.com"
"JU OŠ Treštenica","Elementary","Treštenica bb","FBiH","TK","Banovići","44.436919","18.455906","38735890445","os.trestenica@bih.net.ba",""
"JU OŠ Čelić","Elementary","Alije Izetbegovića 61","FBiH","TK","Čelić","44.721589","18.82079","38735660111","os.celic@gmail.com",""
"JU OŠ Humci","Elementary","Odreda Vjetrenik 8","FBiH","TK","Čelić","44.685577","18.698846","38735669750","kitovnica@yahoo.com",""
"JU OŠ Vražići","Elementary","Abdulaha Kovačevića 50","FBiH","TK","Čelić","44.738314","18.754755","38735663090","skola_vrazici@bih.net.ba","www.osvrazici.com.ba"
"JU OŠ Brijesnica","Elementary","Brijesnica Velika bb","FBiH","TK","Doboj - istok","44.722301","18.207595","38735723454","juosvbrijesnica@bih.net.ba","www.osbrijesnica.com.ba"
"JU OŠ Klokotnica","Elementary","Klokotnica bb","FBiH","TK","Doboj - istok","44.725784","18.187209","38735722121","skola.klokotnica@bih.net.ba","www.juosklokotnica.edu.ba"
"JU OŠ Gornja Orahovicaš","Elementary","Gornja Orahovica bb","FBiH","TK","Gračanica","44.687641","18.395285","38735710250","juos_gorahovica@yahoo.com",""
"JU Druga osnovna škola Gračanica","Elementary","Patriotske lige bb","FBiH","TK","Gračanica","44.695515","18.298807","38735708333","drugaosgracanica@bih.net.ba","www.drugaosgracanica.com.ba"
"JU OŠ Doborovci","Elementary","Doborovci bb","FBiH","TK","Gračanica","44.752376","18.396375","38735798061","juosdoborovci@bih.net.ba",""
"JU OŠ Džakule","Elementary","Džakule bb","FBiH","TK","Gračanica","44.773951","18.389486","38735719663","juosdzakule@wirac.ba",""
"JU OŠ Lukavica","Elementary","Lukavica bb","FBiH","TK","Gračanica","44.763922","18.185549","38735729106","skola000@bih.net.ba",""
"JU OŠ Malešići","Elementary","Hodžići bb","FBiH","TK","Gračanica","44.737378","18.274446","38735796061","juosmalesici@hotmail.com","www.juosmalesicicjb.net"
"JU OŠ Miričina","Elementary","Miričina bb","FBiH","TK","Gračanica","44.61949","18.405118","38735716336","juosmiricina@yahoo.com",""
"JU OŠ Orahovica","Elementary","Orahovica Donja bb","FBiH","TK","Gračanica","44.642924","18.375821","38735712144","juosdorahovica@yahoo.com",""
"JU OŠ Soko","Elementary","Soko bb","FBiH","TK","Gračanica","44.742408","18.338827","38735790282","juossoko@gmail.com",""
"JU OŠ Stjepan Polje","Elementary","Stjepan Polje bb","FBiH","TK","Gračanica","44.706715","18.250396","38735792019","osnovna.sk@bih.net.ba","www.osstjepanpolje.4t.com"
"JU OŠ Hasan Kikić","Elementary","111. gračaničke brigade 2","FBiH","TK","Gračanica","44.706367","18.311401","38735700430","has-ki@bih.net.ba","www.oshk.gracanica.net"
"JU OŠ Hasan Kikić","Elementary","Vida I bb","FBiH","TK","Gradačac","44.874386","18.407242","38735823615","oshkgra1@bih.net.ba","www.oshasankikic.com"
"JU OŠ 'Dr. Safvet-beg Bašagić'","Elementary","Žrtava Srebrenice bb","FBiH","TK","Gradačac","44.877419","18.432307","38735821250","dauf@bih.net.ba","www.sbbgra.org"
"JU OŠ Edhem Mulabdić","Elementary","Međiđa Donja bb","FBiH","TK","Gradačac","44.802607","18.411862","38735869026","skolaemc@bih.net.ba",""
"JU OŠ Hamdija Kreševljaković","Elementary","Kamberi bb Mionica","FBiH","TK","Gradačac","44.860209","18.488101","38735857243","juos.hk@gmail.com",""
"JU OŠ Ivan Goran Kovačić","Elementary","Husein-kapetana Gradaščevića 53","FBiH","TK","Gradačac","44.877829","18.422798","38735821240","senad.hecim@gmail.com","www.kovacic.com"
"JU OŠ Musa Ćazim Ćatić Zelinja Donja","Elementary","Zelinja Donja 196","FBiH","TK","Gradačac","44.827775","18.39417","38735829800","os_sk_ze@bih.net.ba","www.geocities.com/musa2001.ba"
"JU OŠ Mebmed-beg Kapetanović Ljubušak","Elementary","Srnice Donje bb","FBiH","TK","Gradačac","44.7921","18.47477","38735858004","juos.ljubusak@bih.net.ba",""
"JU OŠ Kalesija","Elementary","Patriotske lige bb","FBiH","TK","Kalesija","44.442586","18.875858","38735610080","os.kalesija@neon.ba","www.os.kalesija.com"
"JU OŠ Rainci Gornji","Elementary","Rainci Gornji bb","FBiH","TK","Kalesija","44.466504","18.815642","38735638099","osrainci@bih.net.ba","www.os-raincigornji.npage.eu"
"JU OŠ Tojšići","Elementary","Tojšići Centar bb","FBiH","TK","Kalesija","44.479957","18.787837","38735635635","juos.toj@bih.net.ba","www.ostojsici.com"
"JU OŠ Vukovije","Elementary","Gornje Vukovije bb","FBiH","TK","Kalesija","44.465915","18.765116","38735611670","osvukovije@hotmail.com",""
"JU OŠ Memići","Elementary","Memići bb","FBiH","TK","Kalesija","44.425909","18.927379","38735615218","skolamemici@gmail.com",""
"JU OŠ Kladanj","Elementary","Kladanjskih brigada 28","FBiH","TK","Kladanj","44.228546","18.696358","38735621094","kladanj@bih.net.ba","www.os-kladanj.edu.ba"
"JU OŠ Stupari","Elementary","Stupari bb","FBiH","TK","Kladanj","44.31152","18.679273","38735622400","osstupari@gmail.com",""
"JU OŠ 'Lukavac Mjesto' Lukavac","Elementary","Tuzlanskog odreda bb","FBiH","TK","Lukavac","44.540973","18.527405","38735553732","ooslukavacmjesto@hotmail.com",""
"JU OŠ 'Lukavac Grad'","Elementary","Derviša Sušića bb","FBiH","TK","Lukavac","44.531936","18.537617","38735554199","os.lukavacgrad@montk.gov.ba","www.lukavac-grad.com.ba"
"JU OŠ Gnojnica","Elementary","Gnojnica bb","FBiH","TK","Lukavac","44.61804","18.445958","38735575230","os.gnojnica@montk.gov.ba",""
"JU OŠ Poljice","Elementary","Poljice bb","FBiH","TK","Lukavac","44.479519","18.489287","38735540698","skolapoljice@gmail.com","www.poljice.ba"
"JU OŠ Prokosovići","Elementary","Prokosovići bb","FBiH","TK","Lukavac","44.514528","18.485009","38735561123","osprokosovici@yahoo.com","www.osprokosovici.info"
"JU OŠ Puračić","Elementary","Školska bb","FBiH","TK","Lukavac","44.546265","18.478248","38735562255","os.puracic.bb@gmail.com",""
"JU OŠ Dobošnica","Elementary","Donja Dobošnica bb","FBiH","TK","Lukavac","44.583926","18.447438","38735577078","os.dobos@yahoo.com",""
"JU OŠ Turija","Elementary","Turija bb","FBiH","TK","Lukavac","44.513011","18.419287","38735564087","osturija@yahoo.com",""
"JU OŠ Sapna","Elementary","206. viteške brigade bb","FBiH","TK","Sapna","44.490905","19.002049","38735599015","os.sapna@bih.net.ba","www.os.sapna.ba"
"JU Druga osnovna škola Srebrenik","Elementary","Meše Selimovića bb","FBiH","TK","Srebrenik","44.705867","18.498955","38735647091","druga.osnovna@bih.net.ba",""
"JU OŠ Duboki Potok","Elementary","Duboki Potok bb","FBiH","TK","Srebrenik","44.666876","18.502342","38735653098","os.dpotok@osdpotok.edu.ba",""
"JU OŠ Podorašje","Elementary","Podorašje bb","FBiH","TK","Srebrenik","44.637708","18.590248","38735651979","os.pod@hotmail.com",""
"JU OŠ Špionica","Elementary","Špionica bb","FBiH","TK","Srebrenik","44.756729","18.486892","38735650022","spionica27@gmail.com",""
"JU Prva osnovna škola Srebrenik","Elementary","Alije Izetbegovića 2","FBiH","TK","Srebrenik","44.705474","18.489802","38735647260","besacica@yahoo.com","www.prvaos.net"
"JU OŠ Rapatnica","Elementary","Novo naselje Luka bb","FBiH","TK","Srebrenik","44.701375","18.475391","38735696054","o.s.rapatnica@bih.net.ba",""
"JU OŠ Sladna","Elementary","Sladna bb","FBiH","TK","Srebrenik","44.728928","18.426061","38735654254","ossladna@hotmail.com",""
"JU OŠ Tinja","Elementary","Tinja bb","FBiH","TK","Srebrenik","44.637214","18.554244","38735651619","os.tinja@bih.net.ba",""
"JU OŠ Teočak","Elementary","Teočak","FBiH","TK","Teočak","44.601499","18.981005","38735755517","os.teocak@bih.net.ba","www.osteocak.com.ba"
"JU Osnovna muzička škola Tuzla","Elementary","Ludvika Kube 1","FBiH","TK","Tuzla","44.536494","18.683811","38735252005","omskola.tz@gmail.com",""
"JU OŠ Breške","Elementary","Breške bb","FBiH","TK","Tuzla","44.611165","18.653685","38735812218","osbreske@gmail.com",""
"JU OŠ Bukinje","Elementary","Vojka Milovanovića 46","FBiH","TK","Tuzla","44.522869","18.600756","38735215414","os.bukinje@gmail.com",""
"JU OŠ Husino","Elementary","27.jula 9","FBiH","TK","Tuzla","44.513768","18.614469","38735802015","nedimsivcevic@yahoo.com","www.husino.ioskole.net"
"JU OŠ Jala","Elementary","Muharema Fizovića 2","FBiH","TK","Tuzla","44.531495","18.686771","38735272598","os_jala@hotmail.com",""
"JU OŠ Kiseljak","Elementary","1. Maja 117","FBiH","TK","Tuzla","44.490267","18.569868","38735382184","oskiseljak@hotmail.com",""
"JU OŠ Kreka","Elementary","Bosne Srebrene 119","FBiH","TK","Tuzla","44.533479","18.657529","38735227047","oskreka@yahoo.com",""
"JU OŠ Lipnica","Elementary","S. Matijevića 2","FBiH","TK","Tuzla","44.570087","18.612136","38735806220","juos.lipnica@bih.net.ba",""
"JU OŠ Miladije","Elementary","Hasana Kikića 7","FBiH","TK","Tuzla","44.526031","18.641635","38735398075","os_miladije@hotmail.com","www.osmiladije.com"
"JU OŠ Mramor","Elementary","Rudarska 149, Stari Mramor","FBiH","TK","Tuzla","44.578139","18.563951","38735810414","adem_bajric@hotmail.com","www.freewebsmramoros.com"
"JU OŠ Pasci","Elementary","Par Selo bb","FBiH","TK","Tuzla","44.49461","18.668881","38735318121","muhamed_odobasic@yahoo.com",""
"JU OŠ Pazar","Elementary","Pazar 1","FBiH","TK","Tuzla","44.538888","18.669171","38735270045","os.pazar@bih.net.ba","www.ospazar.edu.ba"
"JU OŠ Simin Han","Elementary","Sarajac 4","FBiH","TK","Tuzla","44.52449","18.743863","38735312921","senadap@multicom.ba","www.multicom.ba/siminhan"
"JU OŠ Slavinovići","Elementary","Žarka Vukovića Pucara 15","FBiH","TK","Tuzla","44.529701","18.717841","38735225765","osslavin@yahoo.com",""
"JU OŠ Solina","Elementary","Veljka Lukića Kurjaka 167","FBiH","TK","Tuzla","44.567866","18.693296","38735269424","skola.solina@bih.net.ba",""
"JU OŠ Tušanj","Elementary","4. Jula 29","FBiH","TK","Tuzla","44.543089","18.66214","38735311051","tusanj@hotmail.com","www.os-tusanj.tk"
"JU OŠ Brčanska Malta","Elementary","Miroslava Krleže 27","FBiH","TK","Tuzla","44.538628","18.695868","38735362990","b.malta@bih.net.ba",""
"JU OŠ Centar","Elementary","Mirze Delibašića 14","FBiH","TK","Tuzla","44.536277","18.683784","38735275120","oscentar@bih.net.ba",""
"JU OŠ Gornja Tuzla","Elementary","Abdurahmana Saračevića 163","FBiH","TK","Tuzla","44.556716","18.761571","38735391003","osgt@wispi.ba",""
"JU OŠ Mejdan","Elementary","Muftije-efendije Kurta bb","FBiH","TK","Tuzla","44.536334","18.664878","38735315370","osmejdan@bih.net.ba","http://mejdan.cjb.net"
"JU OŠ Novi Grad Tuzla","Elementary","DR.Ivana Ribara 17","FBiH","TK","Tuzla","44.532055","18.694272","38735250851","ngrad@bih.net.ba","www.osngtz.edu.ba"
"JU OŠ Podrinje","Elementary","Mihatovići bb","FBiH","TK","Tuzla","44.53948","18.564039","38735216285","skola.podrinje@gmail.com",""
"JU OŠ 'Sveti Franjo'","Elementary","Klosterska 10","FBiH","TK","Tuzla","44.536614","18.680785","38735300842","direktor.os@ksc-tuzla.edu.ba","www.ksc-tuzla.edu.ba"
"JU Zavod za odgoj i obrazovanje djece sa smetnjama u psihičkom i tjelesnom razvoju","Elementary","Krečanska 5","FBiH","TK","Tuzla","44.538119","18.658072","38735281427","muratovicdamir@gmail.com",""
"JU OŠ Sjenjak","Elementary","Ismeta Mujezinovića bb","FBiH","TK","Tuzla","44.533119","18.704398","38735261666","ossjenjak@yahoo.com","www.juossjenjak.com.ba"
"JU Centar za obrazovanje i vaspitanje i rehabilitaciju slušanja i govora","Elementary","Husinskih rudara 161","FBiH","TK","Tuzla","44.526997","18.635152","38735312390","gest.tuz@bih.net.ba",""
"JU Druga osnovna škola","Elementary","Druga ulica 46","FBiH","TK","Živinice","44.445891","18.654079","38735775045","drugaosz@yahoo.com","www.drugaos.tk"
"JU OŠ Bašigovci","Elementary","Bašigovci bb","FBiH","TK","Živinice","44.412588","18.696996","38735769473","juosbasigovci@hotmail.com","www.osbasigovci.web1000.com"
"JU OŠ Dubrave","Elementary","Dubrave Donje bb","FBiH","TK","Živinice","44.473776","18.699586","38735813014","osdubrave@gmail.com","www.os-dubrave.web1000.com"
"JU OŠ Đurđevik","Elementary","Đurđevik bb","FBiH","TK","Živinice","44.399324","18.663844","38735762095","red_huso@yahoo.com","www.juosdjurdjevik.tk"
"JU OŠ Gračanica","Elementary","Gračanica bb","FBiH","TK","Živinice","44.397756","18.766121","3.87E+10","aljo_osgracanica@yahoo.com",""
"JU OŠ Šerići","Elementary","Šerići bb","FBiH","TK","Živinice","44.470691","18.557778","38735760221","osserici@gmail.com","www.osserici.com"
"JU OŠ Višća","Elementary","Višća bb","FBiH","TK","Živinice","44.41755","18.622219","38735767248","viscaos@live.com",""
"JU Prva osnovna škola Živinice","Elementary","II Krajiške brigade 19","FBiH","TK","Živinice","44.454768","18.644405","38735740056","prvaosnovnaskolazivinice@yahoo.com","www.prvaosnovna.i8.com"
"JU OŠ Živinice Gornje","Elementary","Gornje Živinice","FBiH","TK","Živinice","44.440688","18.617168","38735770224","o.s.g.zivinice@live.com",""
"Osnovna škola 'Karaula'","Elementary","Ćosići bb","FBiH","SBK","Travnik","44.26466233","17.50478476","38730535050","os.karaula@hotmail.com",""
"Druga Osnovna škola","Elementary","Ul. Armije BiH br. 7","FBiH","SBK","Bugojno","44.05269226","17.44907579","38730251702","drosskola@bih.net.ba",""
"Osnovna Muzička škola","Elementary","Slobode 149","FBiH","SBK","Bugojno","44.0527","17.449076","38730251181","osmuzicka.bu@bih.net.ba",""
"Prva Osnovna škola","Elementary","Hendek VII/2","FBiH","SBK","Bugojno","44.05903961","17.45232082","38730251700","prvaosbu@bih.net.ba",""
"Treća Osnovna škola","Elementary","Jaklić br. 2","FBiH","SBK","Bugojno","44.0476803","17.45222148","38730251701","trosjaklic@hotmail.com",""
"Osnovna škola 'Gračanica'","Elementary","Gračanica kod Bugojna","FBiH","SBK","Bugojno","44.00226076","17.49492172","38730281036","gracanca@bih.net.ba ",""
"Osnovna škola 'Drvetine'","Elementary","Drvetine - Bugojno","FBiH","SBK","Bugojno","44.10275601","17.45154429","38730277343","drvetine@hotmail.com",""
"Osnovna škola 'Bristovi'","Elementary","Rostovska bb","FBiH","SBK","Bugojno","44.06535522","17.47649152","38730250692","skola.bristovi@bih.net.ba",""
"Osnovna škola 'Busovača'","Elementary","Nikole Šubića Zrinjskog bb","FBiH","SBK","Busovača","44.10025714","17.87987545","38730733095","o.s.busovaca@gmail.com",""
"Osnovna škola Kaćuni","Elementary","Kaćuni bb","FBiH","SBK","Busovača","44.06860358","17.93794775","38730591019","deno.1111@hotmail.com",""
"Prva Osnovna škola'","Elementary","Vrbaska bb","FBiH","SBK","Donji Vakuf","44.14050759","17.40225425","38730205115","prvaosdonjivakuf@hotmail.com",""
"Treća Osnovna škola","Elementary","Oborci bb","FBiH","SBK","Donji Vakuf","44.19464502","17.41942178","38730261005","osoborci@bih.net.ba",""
"Osnovna škola 'Muhsin Rizvić'","Elementary","Novo naselje 7","FBiH","SBK","Fojnica","43.9590903","17.90223652","38730831855","osmuhsinrizvic@bih.net.ba",""
"Osnovna škola 'Gornji Vakuf'","Elementary","Omladinska bb","FBiH","SBK","Gornji Vakuf - Uskoplje","43.93991548","17.59017375","38730265658","emirsin@yahoo.com",""
"Osnovna škola 'Uskoplje'","Elementary","Bana Jelačića bb","FBiH","SBK","Gornji Vakuf - Uskoplje","43.93734361","17.58189189","38730494018","os.uskoplje@tel.net.ba",""
"Osnovna škola 'Gromiljak' Kiseljak","Elementary","Gromiljak bb","FBiH","SBK","","43.96666803","18.0544354","38730877462","os.gromiljak@gmail.com",""
"Osnovna škola 'Kiseljak 1' Bilalovac Kiseljak","Elementary","Bilalovac","FBiH","SBK","","43.94220162","18.07753897","38730594005","oskiseljak1bilalovac@hotmail.com",""
"Osnovna škola 'Dr. Boris Ćorić' Kreševo","Elementary","Fra Grge Martića 124","FBiH","SBK","","43.86594657","18.04004456","38730806710","o.s.kresevo@gmail.com",""
"Osnovna Glazbena škola Jakova Gotovca Novi Travnik Novi Travnik","Elementary","Stjepana Tomaševića bb","FBiH","SBK","","44.17107685","17.65566999","38730791182","glazbena.skola-jakova.gotovca@tel.net.ba",""
"Osnovna škola 'Novi Travnik' Novi Travnik","Elementary","Ljudevita Gaja bb","FBiH","SBK","","44.17205946","17.65851731","38730793027","os.novi.travnik@tel.net.ba",""
"Osnovna škola 'Safvet-Beg Bašagić' Novi Travnik","Elementary","Omladinska bb","FBiH","SBK","","44.16909292","17.65096017","38730525013","oskolasafvetn.tr@bih.net.ba",""
"Osnovna Muzička škola","Elementary","Lukačka 6","FBiH","SBK","Travnik","44.22493508","17.6634283","38730512130","muzickaskolatr@bih.net.ba",""
"Osnovna škola 'Dolac'","Elementary","Dolac na Lašvi bb","FBiH","SBK","Travnik","44.21725504","17.69059206","38730540737","os.skoladolac@bih.net.ba",""
"Osnovna škola 'Guča Gora' Travnik","Elementary","Guča Gora bb","FBiH","SBK","","44.24341613","17.73526607","38730560019","os.gucagora@bih.net.ba",""
"Osnovna škola 'Han Bila' Travnik","Elementary","Han Bila bb","FBiH","SBK","","44.23732548","17.75954881","38730562402","skola-hb@bih.net.ba",""
"Osnovna škola 'Kalibunar'","Elementary","Vjekoslava Karas bb","FBiH","SBK","Travnik","44.23189478","17.64176297","38730510442","oskola_kalibunar@bih.net.ba",""
"Osnovna škola 'Mehurići'","Elementary","Mehurići bb","FBiH","SBK","Travnik","44.27195943","17.73457461","38730564402","osmehurici@bih.net.ba",""
"Osnovna škola 'Travnik'","Elementary","školska bb","FBiH","SBK","","44.22524549","17.65521634","38730518697","ostravnik@bih.net.ba",""
"Osnovna škola 'Turbe'","Elementary","Aleja bb","FBiH","SBK","Travnik","44.24123971","17.57118207","38730530092","osskola.turbe@bih.net.ba",""
